state,district,cluster_label,total_bio,ratio_5_17,ratio_17_plus,key_insight,recommendation,lat,lng,predicted_load,alert_status,recommendation_engine
Gujarat,Banas Kantha,Low Load,136,0.1397058823529411,0.8602941176470589,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,21.852389527264044,71.60189222267957,148,Normal,Stable
Gujarat,Banaskantha,Medium Load,18705,0.4471531676022454,0.5528468323977546,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,22.56770292809169,71.44253484722088,22342,High Risk,Deploy 22 kits.
Gujarat,Bharuch,Medium Load,9996,0.4789915966386555,0.5210084033613446,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,22.039801917308218,71.0103428268664,11057,Normal,Stable
Gujarat,Bhavnagar,Medium Load,18071,0.4323501743124343,0.5676498256875657,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,22.379549636525763,71.30644467400658,19062,High Risk,Deploy 19 kits.
Gujarat,Botad,Low Load,2213,0.6190691369182105,0.3809308630817894,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,22.11291822167454,71.40190622614175,2609,Normal,Stable
Gujarat,Chhotaudepur,Low Load,3373,0.4633857100504002,0.5366142899495998,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,22.123495834059362,71.08026665671574,3661,Normal,Stable
Gujarat,Dahod,Medium Load,14191,0.4603622013952505,0.5396377986047495,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,21.981298245775303,71.18731198559607,17569,High Risk,Deploy 17 kits.
Gujarat,Devbhumi Dwarka,Low Load,2829,0.6595970307529162,0.3404029692470838,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,22.072006877365975,70.866061183541,3510,Normal,Stable
Gujarat,Dohad,Low Load,2103,0.10603899191631,0.89396100808369,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,22.655783927501687,70.79798728264538,2592,Normal,Stable
Gujarat,Gandhinagar,Medium Load,10217,0.4196926690809435,0.5803073309190565,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,22.646609396940594,71.53503228333996,11484,Normal,Stable
Gujarat,Gir Somnath,Low Load,4283,0.6014475834695308,0.3985524165304693,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,22.321312542555216,71.33614243159386,4510,Normal,Stable
Gujarat,Jamnagar,Medium Load,10148,0.4749704375246354,0.5250295624753646,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,22.243161785021844,71.66942158186365,12539,Normal,Stable
Gujarat,Junagadh,Medium Load,12035,0.2938928126298296,0.7061071873701703,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,22.442320553830125,71.3684208105906,13667,Normal,Stable
Gujarat,Kachchh,Medium Load,16311,0.5759303537490037,0.4240696462509962,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,22.572311166708893,71.68005052310728,20279,High Risk,Deploy 20 kits.
Gujarat,Kheda,Medium Load,17020,0.4079318448883666,0.5920681551116334,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,22.629763129430557,71.38446816033655,21151,High Risk,Deploy 21 kits.
Gujarat,Mahesana,Medium Load,12894,0.3951450286955173,0.6048549713044827,Balanced biometric usage across age groups.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,22.398751725452286,70.94617334716379,15738,Normal,Stable
Gujarat,Mahisagar,Low Load,3808,0.5252100840336135,0.4747899159663865,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,23.8388,78.7378,4222,Normal,Stable
Gujarat,Morbi,Low Load,3533,0.631191621851118,0.3688083781488819,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,22.519260651268773,71.48053277751839,3981,Normal,Stable
Gujarat,Narmada,Low Load,6616,0.3056227327690447,0.6943772672309553,Balanced biometric usage across age groups.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,22.293310462253704,70.98136180461545,8073,Normal,Stable
Gujarat,Navsari,Medium Load,5196,0.4693995381062356,0.5306004618937644,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,22.23883081467269,71.04609273992779,5785,Normal,Stable
Gujarat,Panch Mahals,Low Load,23,0.1739130434782608,0.8260869565217391,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,22.425523699962223,71.1805820817077,24,Normal,Stable
Gujarat,Panchmahals,Medium Load,13044,0.2877184912603496,0.7122815087396505,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,21.916811455603142,71.35243793623944,15148,Normal,Stable
Gujarat,Patan,Medium Load,7931,0.3961669398562602,0.6038330601437397,Balanced biometric usage across age groups.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,22.171456491832597,71.20033610393732,9812,Normal,Stable
Gujarat,Porbandar,Low Load,4071,0.4392041267501842,0.5607958732498157,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,22.0780379768133,71.27681052854409,4841,Normal,Stable
Gujarat,Rajkot,Medium Load,19818,0.4586234736098496,0.5413765263901503,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,22.1449543708918,71.37977990747268,23068,High Risk,Deploy 23 kits.
Gujarat,Sabar Kantha,Low Load,39,0.2307692307692307,0.7692307692307693,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,22.69110777684051,70.95850509556672,41,Normal,Stable
Gujarat,Sabarkantha,Medium Load,10904,0.3824284666177549,0.617571533382245,Balanced biometric usage across age groups.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,22.46071552814978,71.61724357162088,12790,Normal,Stable
